model,accuracy,balanced_accuracy,precision,recall,f1,roc_auc,average_precision,runtime_seconds,dataset,protocol,feature_space,result_type,landmark_percent,snapshot_variant,train_snapshots_per_class,test_snapshots_per_class,best_params,cv_best_f1,experiment,variant,setting,features_before,features_after,pca_variance,pca_components
knn,0.499,0.499,0.4994934143870314,0.986,0.6630800268997983,0.2155159999999999,0.3799079337564575,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=16,,,,
knn,0.503,0.503,0.5015136226034309,0.994,0.6666666666666666,0.215162,0.381029367068475,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=17,,,,
knn,0.464,0.464,0.4806866952789699,0.896,0.6256983240223464,0.2152099999999999,0.3760676902553639,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=18,,,,
knn,0.482,0.482,0.4906444906444906,0.944,0.6456908344733242,0.215362,0.373851783627697,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=19,,,,
knn,0.475,0.475,0.4866310160427807,0.91,0.6341463414634146,0.217418,0.3750779497639861,,south_german_credit,clean,,extended,10.0,,,,,,15.0,historical500,k=20,,,,
linear_regression,0.477,0.477,0.4879328436516264,0.93,0.6400550584996559,,,,south_german_credit,clean,,extended,10.0,,,,,,19.0,historical500,default,,,,
logistic,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,south_german_credit,clean,,extended,20.0,,,,,,6.0,revised,default,,,,
logistic,0.6,0.6,0.5555555555555556,1.0,0.7142857142857143,1.0,1.0,,south_german_credit,clean,,extended,20.0,,,,,,11.0,revised,default,24.0,9.0,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=1,,,,
knn,0.7,0.7,0.625,1.0,0.7692307692307693,0.7,0.625,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=2,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.8,0.7400000000000001,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=3,,,,
knn,0.6,0.6000000000000001,0.5714285714285714,0.8,0.6666666666666666,0.78,0.8142857142857143,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=4,,,,
knn,0.6,0.6,0.5555555555555556,1.0,0.7142857142857143,0.8400000000000001,0.7911111111111111,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=5,,,,
knn,0.7,0.7,0.625,1.0,0.7692307692307693,0.76,0.7,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=6,,,,
knn,0.6,0.6,0.5555555555555556,1.0,0.7142857142857143,0.7599999999999999,0.7333333333333334,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=7,,,,
knn,0.6,0.6000000000000001,0.6666666666666666,0.4,0.5,0.6,0.5666666666666667,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=8,,,,
knn,0.7,0.7,0.625,1.0,0.7692307692307693,0.7,0.625,,south_german_credit,clean,,extended,20.0,,,,,,15.0,revised,k=9,,,,
linear_regression,0.5,0.5,0.5,1.0,0.6666666666666666,,,,south_german_credit,clean,,extended,20.0,,,,,,19.0,revised,default,,,,
logistic,0.508,0.508,0.5040485829959515,0.996,0.6693548387096774,0.871544,0.8939990933893613,,south_german_credit,clean,,extended,20.0,,,,"{""C"": 10.0}",0.9788328289538636,4.0,historical500,default,,,,
random_forest,0.501,0.501,0.5005005005005005,1.0,0.66711140760507,0.5979559999999999,0.5606289223429733,,south_german_credit,clean,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.9778497662330348,4.0,historical500,default,,,,
svm,0.505,0.505,0.5025536261491318,0.984,0.665314401622718,0.81809,0.810349699388815,,south_german_credit,clean,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.980865547684343,4.0,historical500,default,,,,
knn,0.478,0.478,0.488659793814433,0.948,0.6448979591836734,0.461348,0.4806400736001792,,south_german_credit,clean,,extended,20.0,,,,"{""n_neighbors"": 5, ""weights"": ""distance""}",0.960487149867733,4.0,historical500,default,,,,
xgb,0.505,0.505,0.5025176233635448,0.998,0.6684527796383122,0.6351279999999999,0.5882030012743389,,south_german_credit,clean,,extended,20.0,,,,"{""max_depth"": 5, ""n_estimators"": 100}",0.9828859510992296,4.0,historical500,default,,,,
logistic,0.533,0.533,0.5171696149843913,0.994,0.6803559206023272,0.889836,0.9125717978617496,,south_german_credit,clean,,extended,20.0,,,,,,6.0,historical500,default,,,,
logistic,0.505,0.505,0.5025176233635448,0.998,0.6684527796383122,0.908792,0.9264866066330508,,south_german_credit,clean,,extended,20.0,,,,,,11.0,historical500,default,24.0,11.0,,
knn,0.464,0.464,0.4811715481171548,0.92,0.6318681318681318,0.464,0.4826778242677824,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=1,,,,
knn,0.455,0.455,0.4761904761904761,0.9,0.6228373702422145,0.45493,0.4780337503636892,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=2,,,,
knn,0.464,0.464,0.48125,0.924,0.6328767123287671,0.459516,0.4804391018678253,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=3,,,,
knn,0.465,0.465,0.4817136886102403,0.922,0.6328071379547014,0.460584,0.480579331165517,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=4,,,,
knn,0.478,0.478,0.488659793814433,0.948,0.6448979591836734,0.46137,0.4810590658005285,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=5,,,,
knn,0.459,0.459,0.4784437434279706,0.91,0.6271536871123363,0.466712,0.4837606552268462,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=6,,,,
knn,0.466,0.466,0.4822916666666667,0.926,0.6342465753424658,0.46763,0.4841861557215378,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=7,,,,
knn,0.46,0.46,0.4790356394129979,0.914,0.6286107290233838,0.468512,0.4846330048875388,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=8,,,,
knn,0.462,0.462,0.4801670146137787,0.92,0.6310013717421125,0.4711300000000001,0.4860465643645538,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=9,,,,
knn,0.459,0.459,0.4784889821615949,0.912,0.6276668960770819,0.471166,0.4860154158010074,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=10,,,,
knn,0.462,0.462,0.4801255230125523,0.918,0.6304945054945055,0.472066,0.4864549798164792,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=11,,,,
knn,0.461,0.461,0.4795811518324607,0.916,0.629553264604811,0.47211,0.4865186842050224,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=12,,,,
knn,0.463,0.463,0.4806687565308254,0.92,0.6314344543582704,0.472098,0.4865027489909316,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=13,,,,
knn,0.457,0.457,0.4772967265047518,0.904,0.6247408431237043,0.4721680000000001,0.4865964417117995,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=14,,,,
knn,0.456,0.456,0.4768421052631579,0.906,0.6248275862068966,0.472966,0.4870868967062168,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=15,,,,
knn,0.455,0.455,0.476290832455216,0.904,0.6238785369220152,0.474738,0.4879095397256228,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=16,,,,
knn,0.456,0.456,0.476890756302521,0.908,0.6253443526170799,0.47472,0.4879213683653495,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=17,,,,
knn,0.454,0.454,0.4757383966244726,0.902,0.6229281767955801,0.478306,0.4898012045920983,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=18,,,,
knn,0.454,0.454,0.4757383966244726,0.902,0.6229281767955801,0.4801219999999999,0.4907978990946969,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=19,,,,
knn,0.454,0.454,0.4757383966244726,0.902,0.6229281767955801,0.480118,0.49077218804633,,south_german_credit,clean,,extended,20.0,,,,,,15.0,historical500,k=20,,,,
linear_regression,0.509,0.509,0.5045778229908443,0.992,0.6689143627781524,,,,south_german_credit,clean,,extended,20.0,,,,,,19.0,historical500,default,,,,
metadata,,,,,,,,,pkdd_czech,clean,,extended,,,,,,,13.0,matched_pca_variance,variance=0.90,,,0.9079723751443594,71.0
metadata,,,,,,,,,polish_bankruptcy,clean,,extended,,,,,,,13.0,matched_pca_variance,variance=0.90,,,0.903546667920936,31.0
metadata,,,,,,,,,taiwan_bankruptcy,clean,,extended,,,,,,,13.0,matched_pca_variance,variance=0.90,,,0.9053424741611414,36.0
metadata,,,,,,,,,south_german_credit,clean,,extended,,,,,,,13.0,matched_pca_variance,variance=0.90,,,0.905078068080708,42.0
logistic,0.5375,0.5375,0.5194805194805194,1.0,0.6837606837606838,0.955,0.9761626886626888,,pkdd_czech,clean,,extended,10.0,,,,,,14.0,1_default_to_4_nondefault,20 default / 80 non-default snapshots,,,,
logistic,0.8875,0.8875,0.8163265306122449,1.0,0.898876404494382,1.0,1.0,,polish_bankruptcy,clean,,extended,10.0,,,,,,14.0,1_default_to_4_nondefault,20 default / 80 non-default snapshots,,,,
logistic,0.975,0.975,0.9523809523809524,1.0,0.975609756097561,1.0,1.0,,taiwan_bankruptcy,clean,,extended,10.0,,,,,,14.0,1_default_to_4_nondefault,20 default / 80 non-default snapshots,,,,
logistic,0.2625,0.2625,0.3061224489795918,0.375,0.3370786516853932,0.36,0.552991270258201,,south_german_credit,clean,,extended,10.0,,,,,,14.0,1_default_to_4_nondefault,20 default / 80 non-default snapshots,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,pkdd_czech,historical,,extended,20.0,,,,"{""C"": 0.1}",0.8888888888888888,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,pkdd_czech,historical,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,pkdd_czech,historical,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""rbf""}",1.0,4.0,revised,default,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,pkdd_czech,historical,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1.0,4.0,revised,default,,,,
xgb,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,,pkdd_czech,historical,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.1666666666666666,4.0,revised,default,,,,
logistic,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,pkdd_czech,clean,,extended,20.0,,,,"{""C"": 0.1}",0.8888888888888888,4.0,revised,default,,,,
random_forest,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,pkdd_czech,clean,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,pkdd_czech,clean,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.8888888888888888,4.0,revised,default,,,,
knn,0.8,0.8,0.7142857142857143,1.0,0.8333333333333334,0.8,0.7142857142857143,,pkdd_czech,clean,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.8888888888888888,4.0,revised,default,,,,
xgb,0.9,0.9,0.8333333333333334,1.0,0.9090909090909092,0.9,0.8333333333333334,,pkdd_czech,clean,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.0,4.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,historical,,extended,20.0,,,,"{""C"": 0.1}",0.9333333333333332,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,historical,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,historical,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.9333333333333332,4.0,revised,default,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,historical,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""distance""}",0.8888888888888888,4.0,revised,default,,,,
xgb,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,,polish_bankruptcy,historical,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.1666666666666666,4.0,revised,default,,,,
logistic,0.6666666666666666,0.6666666666666666,0.6,1.0,0.75,1.0,1.0,,polish_bankruptcy,clean,,extended,20.0,,,,"{""C"": 0.1}",0.8888888888888888,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,clean,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,0.6666666666666666,0.6666666666666666,0.6,1.0,0.75,1.0,1.0,,polish_bankruptcy,clean,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",1.0,4.0,revised,default,,,,
knn,0.8333333333333334,0.8333333333333333,0.75,1.0,0.8571428571428571,0.9166666666666666,0.8571428571428571,,polish_bankruptcy,clean,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.8888888888888888,4.0,revised,default,,,,
xgb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,polish_bankruptcy,clean,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.0,4.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,historical,,extended,20.0,,,,"{""C"": 0.1}",1.0,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,historical,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,historical,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",1.0,4.0,revised,default,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,historical,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1.0,4.0,revised,default,,,,
xgb,0.6666666666666666,0.5,0.0,0.0,0.0,0.5,0.3333333333333333,,taiwan_bankruptcy,historical,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.1666666666666666,4.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,"{""C"": 0.1}",1.0,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",1.0,4.0,revised,default,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",1.0,4.0,revised,default,,,,
xgb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,taiwan_bankruptcy,clean,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.0,4.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,"{""C"": 1.0}",0.8857142857142858,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.8190476190476191,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.8857142857142858,4.0,revised,default,,,,
knn,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,"{""n_neighbors"": 5, ""weights"": ""uniform""}",0.7746031746031745,4.0,revised,default,,,,
xgb,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,10.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.9333333333333332,4.0,revised,default,,,,
logistic,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,"{""C"": 0.1}",0.3333333333333333,4.0,revised,default,,,,
random_forest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,south_german_credit,historical,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.5555555555555555,4.0,revised,default,,,,
svm,1.0,1.0,1.0,1.0,1.0,0.0,0.5,,south_german_credit,historical,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""rbf""}",0.5,4.0,revised,default,,,,
knn,0.5,0.5,0.0,0.0,0.0,0.0,0.5,,south_german_credit,historical,,extended,20.0,,,,"{""n_neighbors"": 4, ""weights"": ""distance""}",0.3333333333333333,4.0,revised,default,,,,
xgb,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,historical,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.3888888888888888,4.0,revised,default,,,,
logistic,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,south_german_credit,clean,,extended,20.0,,,,"{""C"": 1.0}",1.0,4.0,revised,default,,,,
random_forest,0.5,0.5,0.5,1.0,0.6666666666666666,0.7,0.696190476190476,,south_german_credit,clean,,extended,20.0,,,,"{""max_depth"": null, ""min_samples_leaf"": 1}",1.0,4.0,revised,default,,,,
svm,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,south_german_credit,clean,,extended,20.0,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.9333333333333332,4.0,revised,default,,,,
knn,0.5,0.5,0.5,1.0,0.6666666666666666,0.8400000000000001,0.911111111111111,,south_german_credit,clean,,extended,20.0,,,,"{""n_neighbors"": 5, ""weights"": ""distance""}",0.7777777777777777,4.0,revised,default,,,,
xgb,0.5,0.5,0.5,1.0,0.6666666666666666,0.5,0.5,,south_german_credit,clean,,extended,20.0,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.1666666666666666,4.0,revised,default,,,,
logistic,0.7737226277372263,0.6390710382513661,0.2333333333333333,0.4666666666666667,0.3111111111111111,0.692896174863388,0.4137451361621823,,pkdd_czech,historical,,extended,,,,,"{""C"": 10.0}",0.3338315000797067,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.9051094890510948,0.5959016393442623,0.75,0.2,0.3157894736842105,0.8043715846994535,0.5209711406908203,,pkdd_czech,historical,,extended,,,,,"{""max_depth"": 8, ""min_samples_leaf"": 5}",0.2769230769230769,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.7883211678832117,0.6765027322404371,0.2666666666666666,0.5333333333333333,0.3555555555555555,0.7240437158469946,0.3542316422465731,,pkdd_czech,historical,,extended,,,,,"{""C"": 2.0, ""kernel"": ""linear""}",0.388628762541806,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.8540145985401459,0.4795081967213114,0.0,0.0,0.0,0.6286885245901639,0.1604965999126583,,pkdd_czech,historical,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.0,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.9197080291970804,0.7210382513661202,0.7,0.4666666666666667,0.56,0.8836065573770491,0.6625942593424812,,pkdd_czech,historical,,extended,,,,,"{""max_depth"": 5, ""n_estimators"": 100}",0.5343468468468469,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.781021897810219,0.6431693989071039,0.2413793103448276,0.4666666666666667,0.3181818181818182,0.6934426229508197,0.4149130459420663,,pkdd_czech,clean,,extended,,,,,"{""C"": 10.0}",0.3381170908079544,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.9124087591240876,0.6292349726775956,0.8,0.2666666666666666,0.4,0.812568306010929,0.5598501069538631,,pkdd_czech,clean,,extended,,,,,"{""max_depth"": null, ""min_samples_leaf"": 5}",0.2341269841269841,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.7883211678832117,0.6765027322404371,0.2666666666666666,0.5333333333333333,0.3555555555555555,0.7245901639344262,0.3608796146787569,,pkdd_czech,clean,,extended,,,,,"{""C"": 2.0, ""kernel"": ""linear""}",0.3932400932400933,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.8540145985401459,0.4795081967213114,0.0,0.0,0.0,0.6327868852459015,0.1633755922653348,,pkdd_czech,clean,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.0,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.8978102189781022,0.7379781420765028,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.8327868852459017,0.5975738807244154,,pkdd_czech,clean,,extended,,,,,"{""max_depth"": 3, ""n_estimators"": 100}",0.5083778966131907,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.8557829604950024,0.7899045399045399,0.2052023121387283,0.7171717171717171,0.3191011235955056,0.8456644365735275,0.2160483371941595,,polish_bankruptcy,historical,,extended,,,,,"{""C"": 10.0}",0.3157209910450937,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.9205140409328892,0.7182539682539683,0.2951807228915662,0.494949494949495,0.3698113207547169,0.8753973299427845,0.4642206563299741,,polish_bankruptcy,historical,,extended,,,,,"{""max_depth"": 8, ""min_samples_leaf"": 5}",0.3640585003433851,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.8810090433127082,0.7407314907314908,0.2172284644194756,0.5858585858585859,0.3169398907103825,0.8484898939444394,0.2235320545037173,,polish_bankruptcy,historical,,extended,,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.3214692778663858,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.9528795811518324,0.5912143412143412,0.5,0.1919191919191919,0.2773722627737226,0.709426936699664,0.2201437421229033,,polish_bankruptcy,historical,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.3294579442421002,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.9562113279390766,0.7513875013875014,0.5360824742268041,0.5252525252525253,0.5306122448979592,0.918843782480146,0.6138805093769802,,polish_bankruptcy,historical,,extended,,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.5632862371976906,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.8567348881485007,0.7904040404040404,0.2063953488372093,0.7171717171717171,0.3205417607223476,0.8450387995842541,0.2179409071114964,,polish_bankruptcy,clean,,extended,,,,,"{""C"": 10.0}",0.3150350188435624,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.917658257972394,0.7167554667554668,0.2848837209302325,0.494949494949495,0.3616236162361623,0.8751904660995571,0.4622803891363298,,polish_bankruptcy,clean,,extended,,,,,"{""max_depth"": 8, ""min_samples_leaf"": 5}",0.3588117916241995,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.8810090433127082,0.7407314907314908,0.2172284644194756,0.5858585858585859,0.3169398907103825,0.8473571882662791,0.2203200932735835,,polish_bankruptcy,clean,,extended,,,,,"{""C"": 0.5, ""kernel"": ""linear""}",0.3207309494734644,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.9538315088053309,0.5965145965145965,0.5263157894736842,0.202020202020202,0.291970802919708,0.6950498995953542,0.2187194079233793,,polish_bankruptcy,clean,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.3309069440707858,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.9581151832460733,0.7667887667887667,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.9162201434928708,0.6098032932492926,,polish_bankruptcy,clean,,extended,,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.5606871503683256,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.8834310850439883,0.8628787878787879,0.1957671957671957,0.8409090909090909,0.3175965665236051,0.9417527548209368,0.4124907655989704,,taiwan_bankruptcy,historical,,extended,,,,,"{""C"": 0.1}",0.3034405585830018,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.9633431085043987,0.7393939393939394,0.44,0.5,0.4680851063829787,0.9469696969696968,0.4688725744175218,,taiwan_bankruptcy,historical,,extended,,,,,"{""max_depth"": null, ""min_samples_leaf"": 5}",0.4253002686096819,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.9288856304985336,0.809469696969697,0.2654867256637168,0.6818181818181818,0.3821656050955414,0.9363292011019284,0.355515558144603,,taiwan_bankruptcy,historical,,extended,,,,,"{""C"": 0.5, ""kernel"": ""rbf""}",0.3282975081281665,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.9626099706744868,0.5742424242424242,0.3333333333333333,0.1590909090909091,0.2153846153846154,0.72778064738292,0.1698086859377182,,taiwan_bankruptcy,historical,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.2734353768836527,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.9596774193548387,0.781439393939394,0.4126984126984127,0.5909090909090909,0.4859813084112149,0.9522555096418732,0.4905238831580069,,taiwan_bankruptcy,historical,,extended,,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.4298260971055088,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.8841642228739003,0.8632575757575758,0.1968085106382978,0.8409090909090909,0.3189655172413793,0.943474517906336,0.4091237270203705,,taiwan_bankruptcy,clean,,extended,,,,,"{""C"": 0.1}",0.3027711893612276,2.0,tuned_baseline,bounded_grid_3fold,,,,
random_forest,0.9523460410557184,0.8106060606060606,0.3670886075949367,0.6590909090909091,0.4715447154471545,0.9464187327823692,0.4822688447845051,,taiwan_bankruptcy,clean,,extended,,,,,"{""max_depth"": 8, ""min_samples_leaf"": 5}",0.4200955116448074,2.0,tuned_baseline,bounded_grid_3fold,,,,
svm,0.9310850439882696,0.8106060606060606,0.2727272727272727,0.6818181818181818,0.3896103896103896,0.9366046831955924,0.3648154566206656,,taiwan_bankruptcy,clean,,extended,,,,,"{""C"": 0.5, ""kernel"": ""rbf""}",0.3354786350307401,2.0,tuned_baseline,bounded_grid_3fold,,,,
knn,0.9640762463343108,0.5859848484848484,0.3809523809523809,0.1818181818181818,0.2461538461538461,0.7164686639118457,0.1599866926242638,,taiwan_bankruptcy,clean,,extended,,,,,"{""n_neighbors"": 3, ""weights"": ""uniform""}",0.2744843794319057,2.0,tuned_baseline,bounded_grid_3fold,,,,
xgb,0.9626099706744868,0.7829545454545455,0.4406779661016949,0.5909090909090909,0.5048543689320388,0.9489325068870524,0.4775116915693529,,taiwan_bankruptcy,clean,,extended,,,,,"{""max_depth"": 5, ""n_estimators"": 200}",0.4314212197734925,2.0,tuned_baseline,bounded_grid_3fold,,,,
logistic,0.69,0.6738095238095239,0.4871794871794871,0.6333333333333333,0.5507246376811594,0.7405952380952381,0.5704506050806771,,south_german_credit,historical,,extended,,,,,"{""C"": 0.1}",0.588154148257241,2.0,tuned_baseline,bounded_grid_3fold,,,,
